Index,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,turnout_difference,case_pct,death_pct,Men_pct,2016_county_winner,2020_county_winner
3111,0.48,0.46,766.0,368.0,352.0,0.446,0.531,906.0,404.0,481.0,44.97881876,-101.6654622,108.0,2.0,2837.0,1421.0,1416.0,0.4,23.4,0.0,74.5,1.0,0.0,1865.0,35000.0,4262.0,13461.0,1017.0,43.1,55.6,51.3,15.9,15.6,11.1,6.1,55.5,10.6,0.3,4.3,3.4,25.9,22.8,967.0,32.1,48.2,18.4,1.3,27.0,140.0,0.03806838209376102,0.018518518518518517,0.5008812125484667,R,D
3811,,,,,,0.901,0.09,7077.0,6378.0,638.0,31.67884782,-92.15907765,525.0,10.0,14930.0,7691.0,7239.0,2.8,82.9,12.0,1.3,0.0,0.1,11131.0,34712.0,3487.0,18836.0,1820.0,24.8,32.2,29.0,16.8,22.4,22.4,9.4,85.1,7.8,1.1,0.5,3.0,2.5,41.5,4829.0,75.9,17.8,6.3,0.0,6.1,,0.035164099129269925,0.01904761904761905,0.5151373074346952,D,R
4102,,,,,,0.093,0.884,3200.0,297.0,2829.0,43.33749164,-102.5555498,1051.0,9.0,14291.0,6934.0,7357.0,3.7,4.1,0.1,90.3,0.0,0.0,8940.0,27804.0,2880.0,9334.0,703.0,51.9,59.8,33.4,32.2,16.5,7.0,10.9,64.8,12.2,2.0,11.9,4.5,4.6,17.0,3219.0,31.1,64.8,4.1,0.0,22.7,,0.07354278916800784,0.008563273073263558,0.48520047582394515,D,D
4707,,,,,,,,,,,21.17882515,-156.9583592,0.0,0.0,86.0,41.0,45.0,4.7,20.9,0.0,0.0,29.1,33.7,84.0,61750.0,11280.0,46024.0,7959.0,12.7,,22.2,38.1,20.6,0.0,19.0,32.8,9.4,0.0,40.6,10.9,6.3,6.6,63.0,34.9,61.9,3.2,0.0,0.0,,0.0,,0.47674418604651164,D,D
4838,,,,,,,,,,,,,,,3338.0,2049.0,1289.0,9.7,15.5,4.8,37.4,26.1,1.4,2057.0,66607.0,2827.0,31254.0,2187.0,16.7,20.0,16.3,13.6,9.6,15.2,45.3,26.4,5.8,0.1,59.2,3.3,5.3,5.1,2405.0,70.9,21.0,8.1,0.1,2.4,,,,0.6138406231276213,D,D
4839,,,,,,,,,,,,,,,5784.0,3539.0,2245.0,13.5,24.8,5.0,11.5,37.7,2.6,3565.0,85192.0,5274.0,35998.0,1581.0,7.5,9.9,17.4,14.9,17.0,14.4,36.2,45.4,9.0,0.2,41.6,3.1,0.7,7.8,3961.0,79.7,16.9,3.4,0.0,1.9,,,,0.6118603042876902,D,D
4840,,,,,,,,,,,,,,,298225.0,152311.0,145914.0,8.9,59.2,5.2,6.8,9.2,2.3,213885.0,82271.0,1398.0,38977.0,714.0,8.1,11.5,40.0,17.4,24.3,8.8,9.5,75.8,11.7,1.7,3.4,3.5,3.8,18.9,152751.0,73.2,21.1,5.5,0.1,5.8,,,,0.5107251236482522,D,D
4841,,,,,,,,,,,,,,,17957.0,9435.0,8522.0,2.2,10.2,0.7,82.0,0.9,0.0,11357.0,53853.0,2386.0,18654.0,810.0,27.0,33.2,36.2,19.7,23.9,9.6,10.6,24.9,13.6,0.6,30.8,26.0,4.1,7.4,6075.0,51.9,46.4,1.7,0.0,19.3,,,,0.5254218410647659,D,D
4842,,,,,,,,,,,,,,,917.0,532.0,385.0,4.5,50.3,0.4,34.4,1.4,0.3,694.0,79500.0,10833.0,42002.0,4224.0,7.1,11.6,30.5,18.5,21.1,15.4,14.6,58.9,16.0,0.2,17.6,4.1,3.1,9.4,508.0,54.3,34.6,11.0,0.0,6.8,,,,0.5801526717557252,D,D
4843,,,,,,,,,,,,,,,2303.0,1168.0,1135.0,0.7,82.7,0.2,2.2,4.7,0.0,1807.0,83295.0,6362.0,33084.0,7124.0,15.5,4.8,23.1,35.2,20.9,10.1,10.8,35.0,8.8,0.5,46.4,1.1,8.2,16.1,1529.0,74.9,18.2,6.1,0.8,1.9,,,,0.5071645679548415,D,D
4844,,,,,,,,,,,,,,,4974.0,2585.0,2389.0,3.1,16.2,0.4,72.0,1.5,0.0,3393.0,58708.0,5073.0,24647.0,1678.0,16.6,24.2,42.8,13.9,22.6,10.9,9.8,37.3,18.3,0.9,23.5,14.0,6.1,8.6,1989.0,55.5,40.5,4.0,0.0,11.4,,,,0.5197024527543225,D,D
4845,,,,,,,,,,,,,,,100031.0,53967.0,46064.0,7.7,71.1,4.0,6.3,3.0,0.4,73708.0,76250.0,2761.0,35328.0,1156.0,7.7,10.0,37.6,15.6,23.2,13.9,9.6,74.8,15.0,0.9,4.1,2.6,2.7,18.9,46725.0,65.4,30.0,4.4,0.2,8.0,,,,0.5395027541462146,D,D
4846,,,,,,,,,,,,,,,2537.0,1323.0,1214.0,2.8,79.0,0.0,7.5,3.9,0.2,1950.0,70640.0,21959.0,35907.0,4728.0,8.4,20.5,36.6,18.0,21.7,11.2,12.5,56.7,10.3,0.6,9.1,9.9,13.4,7.1,1437.0,65.7,21.1,12.4,0.8,2.7,,,,0.5214820654316121,D,D
4847,,,,,,,,,,,,,,,2146.0,1123.0,1023.0,5.5,43.6,2.7,37.3,2.7,0.1,1713.0,57900.0,6783.0,33704.0,4306.0,11.1,24.6,32.5,22.0,16.7,18.9,9.8,38.1,9.1,2.9,32.2,7.4,10.3,9.7,1039.0,60.3,26.5,13.3,0.0,11.7,,,,0.5232991612301957,D,D
4848,,,,,,,,,,,,,,,32434.0,16663.0,15771.0,6.4,65.4,1.0,10.8,6.7,1.0,24151.0,90749.0,3559.0,41904.0,2422.0,7.4,12.3,46.3,14.5,20.8,10.6,7.8,67.2,14.5,5.3,6.4,2.3,4.3,15.6,17970.0,53.4,38.3,8.2,0.1,4.8,,,,0.5137510020349016,D,D
4849,,,,,,,,,,,,,,,57961.0,30261.0,27700.0,4.0,81.0,0.5,7.1,1.5,0.3,44070.0,65279.0,2335.0,33336.0,1020.0,11.0,14.4,32.9,18.4,21.5,15.4,11.8,68.3,10.5,1.0,5.3,7.6,7.4,20.0,25564.0,70.6,19.0,9.5,0.8,8.6,,,,0.5220924414692638,D,D
4850,,,,,,,,,,,,,,,13745.0,7065.0,6680.0,4.8,64.4,0.5,13.5,7.8,0.0,10238.0,67321.0,2867.0,33771.0,1196.0,10.6,16.5,29.7,17.2,27.5,12.0,13.7,66.4,16.6,3.1,8.3,2.9,2.7,13.4,6899.0,65.3,26.1,8.0,0.5,7.0,,,,0.514005092761004,D,D
4851,,,,,,,,,,,,,,,13773.0,7370.0,6403.0,8.9,50.1,0.2,12.7,22.1,0.9,8861.0,74167.0,11354.0,32625.0,3094.0,9.3,12.3,27.7,19.4,16.0,12.2,24.7,64.2,14.5,0.0,8.0,7.5,5.8,10.5,7010.0,63.5,26.7,9.7,0.1,5.3,,,,0.5351049154142162,D,D
4852,,,,,,,,,,,,,,,8129.0,4342.0,3787.0,1.6,3.8,0.4,89.6,0.5,0.0,4813.0,36468.0,2049.0,11693.0,814.0,39.1,45.8,30.7,24.6,20.7,12.3,11.7,4.6,3.5,0.1,45.5,43.2,3.1,6.6,2125.0,41.0,57.8,1.1,0.0,28.8,,,,0.5341370402263501,D,D
4853,,,,,,,,,,,,,,,1301.0,661.0,640.0,1.5,21.8,0.7,66.7,2.2,0.2,911.0,45208.0,3882.0,23434.0,2408.0,16.5,19.2,37.5,17.0,14.3,17.0,14.1,22.0,8.1,0.2,36.6,29.7,3.4,6.7,581.0,40.4,54.2,5.0,0.3,13.2,,,,0.5080707148347425,D,D
4854,,,,,,,,,,,,,,,101135.0,52767.0,48368.0,4.6,79.9,1.0,5.0,1.3,0.2,72100.0,74887.0,1813.0,30409.0,578.0,9.8,11.3,32.1,17.3,22.0,18.6,10.1,72.2,11.8,0.8,2.0,6.7,6.4,34.5,42695.0,71.9,20.0,7.9,0.2,9.8,,,,0.5217481584021357,D,D
4855,,,,,,,,,,,,,,,9869.0,5250.0,4619.0,2.4,14.9,0.8,73.0,1.4,0.3,6341.0,53821.0,1734.0,20952.0,885.0,24.9,30.0,34.3,24.1,21.8,10.6,9.2,25.8,10.8,0.3,36.8,21.7,4.5,7.0,3639.0,51.7,43.1,5.0,0.2,16.6,,,,0.5319687911642517,D,D
4856,,,,,,,,,,,,,,,9757.0,6097.0,3660.0,4.1,31.3,0.5,50.9,5.6,1.6,7083.0,77266.0,11624.0,48777.0,2528.0,10.2,16.7,31.9,15.4,17.4,17.3,18.0,23.2,15.3,4.0,49.7,5.6,2.3,6.1,5412.0,71.3,28.0,0.7,0.0,9.5,,,,0.6248846981654197,D,D
4857,,,,,,,,,,,,,,,7715.0,4168.0,3547.0,2.5,11.1,0.5,81.6,0.9,0.0,4964.0,61533.0,2830.0,21879.0,1159.0,25.3,32.2,35.9,20.1,20.4,12.2,11.5,18.5,10.6,0.3,44.6,21.1,5.0,6.5,2654.0,50.2,47.7,2.0,0.1,20.1,,,,0.5402462734931951,D,D
4858,,,,,,,,,,,,,,,3275.0,1724.0,1551.0,10.6,67.1,0.6,6.6,6.7,1.1,2419.0,63490.0,2295.0,35044.0,2805.0,7.8,8.6,22.9,16.4,18.5,25.4,16.8,45.2,22.1,0.8,22.1,4.7,4.9,7.7,1644.0,65.6,24.0,10.4,0.0,4.8,,,,0.526412213740458,D,D
